customer_id,customer_name,customer_type,industry,country,region,contract_type,customer_size,join_date
CUST-11809,Ellis-Wolf,Small Business,Healthcare,United Kingdom,Europe,Basic,Medium,2024-04-15 10:05:35
CUST-11810,Williams-Lowe,Mid Market,Telecommunications,United States,North America,Basic,Large,2023-03-26 17:47:45
CUST-11811,Noble-Stout,Small Business,Retail,Canada,North America,Premium,Small,2023-05-06 02:16:16
CUST-11812,"Davis, Barnett and Santiago",Mid Market,Education,Netherlands,Europe,Basic,Large,2020-08-04 11:53:39
CUST-11813,Neal-Palmer,Small Business,Education,Australia,Asia-Pacific,Basic,Small,2022-05-15 03:13:32
CUST-11814,Nguyen Ltd,Small Business,Technology,Japan,Asia-Pacific,Basic,Small,2024-11-24 16:50:15
CUST-11815,Jenkins-Gilbert,Small Business,Finance,Canada,North America,Basic,Medium,2021-03-26 22:55:26
CUST-11816,Gray-Nelson,Small Business,Manufacturing,United Kingdom,Europe,Basic,Medium,2020-08-15 01:43:54
CUST-11817,Hamilton-Boone,Small Business,Education,United Kingdom,Europe,Basic,Small,2024-03-02 11:23:34
CUST-11818,Ware LLC,Mid Market,Telecommunications,Japan,Asia-Pacific,Basic,Large,2022-12-07 10:12:41
CUST-11819,Morgan Inc,Small Business,Education,Canada,North America,Basic,Medium,2023-11-21 22:00:48
CUST-11820,Edwards-Raymond,Enterprise,Retail,Netherlands,Europe,Basic,Large,2024-02-03 07:54:10
CUST-11821,Davies Inc,Small Business,Finance,United States,North America,Premium,Medium,2024-08-18 18:05:39
CUST-11822,Faulkner-Carroll,Small Business,Logistics,Brazil,South America,Premium,Small,2021-11-12 22:33:37
CUST-11823,Griffin PLC,Small Business,Education,Canada,North America,Premium,Small,2020-04-24 21:34:44
CUST-11824,Calderon Ltd,Mid Market,Logistics,Australia,Asia-Pacific,Basic,Medium,2020-08-23 07:33:34
CUST-11825,"Coleman, Harrell and Carter",Small Business,Telecommunications,India,Asia-Pacific,Premium,Small,2020-06-11 22:20:11
CUST-11826,Montoya-Mason,Small Business,Healthcare,United Kingdom,Europe,Premium,Medium,2022-01-05 07:07:16
CUST-11827,Harrington Inc,Small Business,Technology,Canada,North America,Basic,Medium,2022-12-05 18:15:20
CUST-11828,"Rodriguez, Smith and Davies",Small Business,Technology,Japan,Asia-Pacific,Premium,Small,2020-02-25 08:38:23
CUST-11829,Stanley-Kirby,Small Business,Logistics,United Kingdom,Europe,Basic,Medium,2024-04-23 23:09:49
CUST-11830,Taylor-Smith,Mid Market,Telecommunications,India,Asia-Pacific,Basic,Medium,2023-10-01 05:40:46
CUST-11831,Torres-Shea,Small Business,Retail,Australia,Asia-Pacific,Basic,Small,2023-12-13 11:36:41
CUST-11832,Lamb and Sons,Small Business,Technology,United States,North America,Premium,Small,2023-03-12 06:47:32
CUST-11833,Henderson and Sons,Small Business,Finance,Australia,Asia-Pacific,Premium,Medium,2022-02-03 10:24:01
CUST-11834,Jones Group,Small Business,Logistics,United States,North America,Premium,Small,2021-01-02 11:51:14
CUST-11835,Dickson Inc,Mid Market,Healthcare,India,Asia-Pacific,Basic,Large,2023-07-17 10:24:14
CUST-11836,Blanchard and Sons,Small Business,Manufacturing,United States,North America,Basic,Medium,2021-09-25 07:45:59
CUST-11837,"Ingram, Best and Miller",Mid Market,Finance,Japan,Asia-Pacific,Premium,Medium,2022-10-13 10:06:07
CUST-11838,Davis Group,Small Business,Technology,United States,North America,Basic,Medium,2022-10-20 17:35:44
CUST-11839,Hernandez Inc,Small Business,Logistics,India,Asia-Pacific,Premium,Medium,2022-12-02 12:27:53
CUST-11840,"Green, Holt and Chambers",Small Business,Technology,Australia,Asia-Pacific,Premium,Small,2022-04-25 12:13:00
CUST-11841,"Singh, Rubio and Smith",Small Business,Retail,Canada,North America,Basic,Medium,2020-04-14 18:41:00
CUST-11842,Johnson-Roberts,Small Business,Retail,India,Asia-Pacific,Premium,Small,2021-09-09 21:02:08
CUST-11843,Patrick Inc,Enterprise,Education,United Kingdom,Europe,Premium,Large,2024-07-16 05:05:07
CUST-11844,Stein-Allen,Small Business,Education,Germany,Europe,Premium,Medium,2020-03-20 09:33:52
CUST-11845,Terrell-Odom,Small Business,Logistics,Japan,Asia-Pacific,Premium,Medium,2024-06-22 12:11:22
CUST-11846,Mueller-Underwood,Enterprise,Manufacturing,United States,North America,Premium,Large,2022-01-08 23:20:24
CUST-11847,"Cowan, Gordon and Black",Small Business,Manufacturing,United States,North America,Basic,Small,2023-07-16 11:14:53
CUST-11848,Lambert PLC,Small Business,Telecommunications,Japan,Asia-Pacific,Basic,Medium,2021-07-31 05:26:57
CUST-11849,Smith-Everett,Small Business,Manufacturing,Japan,Asia-Pacific,Basic,Small,2024-07-28 03:16:32
CUST-11850,Banks-Moore,Mid Market,Manufacturing,Canada,North America,Premium,Medium,2023-08-13 14:27:58
CUST-11851,Benson Ltd,Enterprise,Telecommunications,Netherlands,Europe,Premium,Large,2024-07-03 11:01:54
CUST-11852,Carey-Moore,Small Business,Healthcare,Canada,North America,Premium,Medium,2020-02-11 16:43:23
CUST-11853,Phillips-Johnson,Small Business,Retail,Australia,Asia-Pacific,Premium,Medium,2020-07-20 10:14:18
CUST-11854,George and Sons,Small Business,Healthcare,Canada,North America,Premium,Small,2023-09-04 07:30:20
CUST-11855,"Randolph, King and Smith",Small Business,Technology,Germany,Europe,Basic,Small,2024-02-04 21:12:57
CUST-11856,"Moreno, Thomas and Jackson",Small Business,Manufacturing,Brazil,South America,Basic,Medium,2020-03-04 08:44:57
CUST-11857,Silva-Zhang,Small Business,Telecommunications,Australia,Asia-Pacific,Basic,Small,2020-07-01 04:33:23
CUST-11858,Chen LLC,Mid Market,Logistics,Brazil,South America,Basic,Large,2020-02-14 02:55:59
CUST-11859,"Garcia, Cain and Case",Small Business,Manufacturing,India,Asia-Pacific,Basic,Medium,2020-06-25 23:36:02
CUST-11860,Pratt LLC,Small Business,Retail,Netherlands,Europe,Premium,Medium,2021-11-29 16:25:08
CUST-11861,"Vega, Johnson and Taylor",Small Business,Finance,France,Europe,Basic,Small,2022-03-11 14:05:36
CUST-11862,"Lambert, King and Martin",Small Business,Healthcare,Canada,North America,Premium,Small,2021-06-21 16:26:44
CUST-11863,"Estes, Vasquez and Crawford",Small Business,Logistics,Germany,Europe,Basic,Small,2024-05-20 03:46:35
CUST-11864,Day PLC,Small Business,Finance,Canada,North America,Premium,Small,2023-05-27 10:28:05
CUST-11865,Leonard Inc,Small Business,Education,United Kingdom,Europe,Basic,Medium,2024-12-05 20:54:12
CUST-11866,Jacobs-Ramos,Small Business,Technology,Australia,Asia-Pacific,Basic,Medium,2024-03-22 13:29:01
CUST-11867,"Vang, Meyer and Bates",Mid Market,Healthcare,Germany,Europe,Premium,Medium,2020-04-05 06:37:30
CUST-11868,"Gentry, King and Watkins",Mid Market,Telecommunications,India,Asia-Pacific,Basic,Medium,2023-07-26 10:19:19
CUST-11869,Sullivan Group,Mid Market,Finance,France,Europe,Basic,Large,2021-09-07 08:38:56
CUST-11870,Parker LLC,Small Business,Telecommunications,Canada,North America,Premium,Medium,2024-05-10 18:50:14
CUST-11871,Wade-Thomas,Small Business,Manufacturing,United States,North America,Basic,Small,2021-09-10 21:51:15
CUST-11872,Miller Group,Small Business,Education,United States,North America,Premium,Small,2021-10-22 09:46:42
CUST-11873,Torres PLC,Small Business,Manufacturing,Germany,Europe,Premium,Medium,2022-08-30 00:29:51
CUST-11874,"Ellis, Baker and Reed",Small Business,Healthcare,Brazil,South America,Basic,Small,2023-05-12 12:05:27
CUST-11875,Adams-Mccoy,Small Business,Logistics,Australia,Asia-Pacific,Premium,Medium,2023-11-02 04:37:22
CUST-11876,Padilla Inc,Small Business,Finance,United Kingdom,Europe,Basic,Medium,2020-02-09 20:23:32
CUST-11877,Everett-Brock,Small Business,Manufacturing,United Kingdom,Europe,Premium,Medium,2021-06-08 12:02:21
CUST-11878,Harris-Garcia,Small Business,Retail,United Kingdom,Europe,Basic,Medium,2023-10-31 00:03:37
CUST-11879,"Williams, Anderson and Hines",Small Business,Retail,Germany,Europe,Basic,Small,2022-07-28 14:33:49
CUST-11880,"Henry, Long and Dalton",Mid Market,Healthcare,Australia,Asia-Pacific,Basic,Large,2020-08-04 16:26:32
CUST-11881,"Wright, Hayden and Thompson",Small Business,Manufacturing,Canada,North America,Basic,Medium,2024-11-20 17:32:43
CUST-11882,"Bell, Ashley and Kirby",Mid Market,Telecommunications,Brazil,South America,Basic,Large,2024-09-28 09:37:44
CUST-11883,"Brown, Mitchell and Carpenter",Small Business,Logistics,Japan,Asia-Pacific,Basic,Medium,2024-06-15 19:26:48
CUST-11884,Park-Miller,Small Business,Finance,Australia,Asia-Pacific,Premium,Small,2020-04-27 03:41:29
CUST-11885,"Davis, Green and Espinoza",Small Business,Technology,United Kingdom,Europe,Premium,Medium,2021-06-23 16:30:35
CUST-11886,"Crawford, Roy and Donovan",Mid Market,Finance,India,Asia-Pacific,Basic,Large,2021-11-06 22:58:24
CUST-11887,"Spencer, Castro and Clark",Small Business,Manufacturing,Canada,North America,Premium,Small,2020-06-05 07:35:50
CUST-11888,Lee-Perez,Small Business,Education,Netherlands,Europe,Premium,Medium,2020-01-05 12:58:25
CUST-11889,Martin and Sons,Small Business,Manufacturing,Netherlands,Europe,Premium,Small,2024-12-11 03:44:24
CUST-11890,Holmes Inc,Small Business,Retail,United Kingdom,Europe,Basic,Small,2020-03-15 07:13:10
CUST-11891,"Hudson, Castillo and Wright",Mid Market,Retail,Germany,Europe,Basic,Medium,2022-10-08 13:21:25
CUST-11892,Hamilton LLC,Small Business,Manufacturing,United States,North America,Basic,Medium,2023-09-13 23:04:19
CUST-11893,"Simmons, Cooper and Wagner",Mid Market,Finance,United States,North America,Basic,Large,2024-06-24 16:14:55
CUST-11894,"Hamilton, Gardner and Hernandez",Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Small,2022-12-25 04:44:52
CUST-11895,Walker LLC,Small Business,Telecommunications,Japan,Asia-Pacific,Basic,Small,2023-07-09 03:27:17
CUST-11896,Austin and Sons,Small Business,Education,Netherlands,Europe,Basic,Medium,2021-12-13 13:15:23
CUST-11897,Garcia-Anderson,Enterprise,Finance,Brazil,South America,Premium,Large,2023-09-28 17:13:40
CUST-11898,"Dominguez, Nash and Cruz",Mid Market,Finance,France,Europe,Basic,Medium,2024-12-01 05:10:48
CUST-11899,Daniels LLC,Small Business,Telecommunications,Germany,Europe,Basic,Small,2023-01-31 00:41:30
CUST-11900,Ramirez-Watkins,Mid Market,Technology,France,Europe,Premium,Medium,2022-02-10 04:04:05
CUST-11901,Prince Ltd,Small Business,Telecommunications,United States,North America,Basic,Small,2024-10-09 00:58:24
CUST-11902,"Vance, Smith and Morgan",Small Business,Finance,Brazil,South America,Premium,Small,2023-12-06 05:46:01
CUST-11903,"Hill, Rose and Marshall",Small Business,Technology,France,Europe,Premium,Small,2020-02-06 22:52:11
CUST-11904,Miller and Sons,Mid Market,Education,India,Asia-Pacific,Premium,Large,2021-11-19 22:20:52
CUST-11905,Gaines-Rice,Small Business,Retail,India,Asia-Pacific,Basic,Medium,2020-08-02 10:00:12
CUST-11906,"Smith, Keith and Richards",Small Business,Education,France,Europe,Basic,Small,2022-04-09 09:08:05
CUST-11907,Ross Ltd,Enterprise,Logistics,Brazil,South America,Premium,Large,2022-12-29 11:35:34
CUST-11908,"Smith, Gill and Wright",Small Business,Manufacturing,India,Asia-Pacific,Basic,Medium,2021-08-08 00:12:45
CUST-11909,Campbell-Smith,Mid Market,Manufacturing,United States,North America,Basic,Large,2022-01-12 10:40:29
CUST-11910,Diaz and Sons,Small Business,Retail,India,Asia-Pacific,Premium,Medium,2021-12-20 23:00:58
CUST-11911,"Duncan, Bonilla and Davis",Small Business,Retail,France,Europe,Basic,Small,2020-08-02 16:37:20
CUST-11912,"Harper, Ellis and Murray",Small Business,Healthcare,Germany,Europe,Basic,Medium,2021-12-07 19:13:37
CUST-11913,Lam-Walter,Small Business,Retail,Japan,Asia-Pacific,Basic,Small,2022-04-19 20:45:31
CUST-11914,Fleming LLC,Small Business,Logistics,United Kingdom,Europe,Basic,Medium,2023-02-04 06:21:08
CUST-11915,Williamson-Leblanc,Small Business,Retail,Australia,Asia-Pacific,Basic,Medium,2021-12-12 12:19:30
CUST-11916,Hogan Ltd,Small Business,Retail,United States,North America,Basic,Medium,2023-12-04 11:01:30
CUST-11917,"Spencer, Wong and Franklin",Small Business,Retail,France,Europe,Premium,Medium,2023-12-22 11:46:21
CUST-11918,Pham-Wilson,Small Business,Technology,Netherlands,Europe,Basic,Medium,2023-03-20 00:17:54
CUST-11919,Moore-Barber,Small Business,Manufacturing,Canada,North America,Basic,Medium,2023-07-25 17:24:35
CUST-11920,"Barker, Horton and Hernandez",Mid Market,Manufacturing,France,Europe,Basic,Large,2023-08-04 20:25:02
CUST-11921,"Smith, Mayer and Turner",Mid Market,Retail,Germany,Europe,Basic,Medium,2023-04-13 01:49:53
CUST-11922,Brown-Kaufman,Small Business,Manufacturing,Australia,Asia-Pacific,Premium,Small,2023-10-22 07:14:33
CUST-11923,"Miller, Romero and Hernandez",Mid Market,Manufacturing,Japan,Asia-Pacific,Basic,Large,2021-03-25 21:52:48
CUST-11924,"Miranda, Moore and Lindsey",Mid Market,Manufacturing,Brazil,South America,Basic,Large,2020-07-11 12:03:28
CUST-11925,"Smith, Thompson and Johnson",Mid Market,Technology,United States,North America,Basic,Large,2024-08-07 23:59:09
CUST-11926,"Castro, Hodge and King",Small Business,Healthcare,Brazil,South America,Basic,Medium,2020-07-30 13:57:32
CUST-11927,Johnston Group,Small Business,Education,United Kingdom,Europe,Premium,Small,2020-07-02 16:42:03
CUST-11928,Ramos-Wallace,Small Business,Healthcare,Canada,North America,Premium,Small,2024-01-12 16:10:24
CUST-11929,"Wiley, Meyer and Zuniga",Mid Market,Retail,Netherlands,Europe,Premium,Large,2020-08-28 15:07:39
CUST-11930,"Johnson, Reed and Clark",Small Business,Finance,India,Asia-Pacific,Basic,Small,2024-12-08 17:10:11
CUST-11931,Jackson-Perkins,Small Business,Logistics,Australia,Asia-Pacific,Basic,Medium,2024-12-21 20:20:15
CUST-11932,"Vazquez, Baker and Brown",Small Business,Telecommunications,Japan,Asia-Pacific,Premium,Small,2024-09-26 14:31:03
CUST-11933,"Kirby, Jackson and Chandler",Small Business,Logistics,India,Asia-Pacific,Premium,Medium,2023-10-13 11:47:35
CUST-11934,Velazquez Ltd,Mid Market,Retail,United States,North America,Premium,Large,2022-05-26 21:18:16
CUST-11935,Fitzgerald-Sanchez,Mid Market,Manufacturing,India,Asia-Pacific,Premium,Large,2023-09-08 17:38:33
CUST-11936,"Johnson, Graham and Anderson",Small Business,Technology,India,Asia-Pacific,Basic,Medium,2023-10-13 23:17:22
CUST-11937,Swanson LLC,Small Business,Retail,Australia,Asia-Pacific,Basic,Small,2023-04-12 09:44:20
CUST-11938,Martinez and Sons,Mid Market,Logistics,Japan,Asia-Pacific,Basic,Medium,2021-11-21 08:12:25
CUST-11939,"Garza, Willis and Lynn",Small Business,Manufacturing,Japan,Asia-Pacific,Basic,Small,2021-07-01 03:40:01
CUST-11940,Herman and Sons,Enterprise,Logistics,Germany,Europe,Premium,Large,2023-06-23 16:07:16
CUST-11941,Clay Group,Small Business,Retail,United States,North America,Premium,Small,2022-05-18 23:55:03
CUST-11942,Mcdonald Group,Small Business,Finance,United States,North America,Premium,Small,2020-08-14 12:07:35
CUST-11943,"Johns, Martin and Evans",Small Business,Healthcare,France,Europe,Premium,Small,2022-12-28 01:09:59
CUST-11944,Jensen Ltd,Small Business,Healthcare,France,Europe,Basic,Medium,2022-02-18 22:23:52
CUST-11945,Flowers PLC,Small Business,Manufacturing,United Kingdom,Europe,Basic,Medium,2020-06-24 20:35:27
CUST-11946,Martin and Sons,Small Business,Manufacturing,Netherlands,Europe,Premium,Small,2022-12-19 05:06:20
CUST-11947,Watkins-Hill,Small Business,Technology,United States,North America,Basic,Medium,2021-03-01 12:07:46
CUST-11948,Mcbride-Woods,Mid Market,Retail,France,Europe,Basic,Large,2024-05-25 17:42:47
CUST-11949,Hernandez LLC,Small Business,Manufacturing,United Kingdom,Europe,Premium,Medium,2023-07-26 17:54:27
CUST-11950,Wells Group,Small Business,Telecommunications,United States,North America,Basic,Medium,2023-05-15 14:09:23
CUST-11951,Mccarthy-Oneal,Small Business,Telecommunications,Netherlands,Europe,Basic,Small,2020-05-24 14:06:45
CUST-11952,Tucker Inc,Small Business,Retail,France,Europe,Premium,Small,2021-12-05 07:32:11
CUST-11953,Arnold LLC,Small Business,Healthcare,Australia,Asia-Pacific,Premium,Small,2020-11-22 23:26:21
CUST-11954,Johnson-Wyatt,Small Business,Logistics,United Kingdom,Europe,Basic,Medium,2023-05-07 08:06:55
CUST-11955,Jordan Inc,Small Business,Healthcare,United Kingdom,Europe,Basic,Medium,2024-02-04 15:28:44
CUST-11956,Perry and Sons,Small Business,Manufacturing,India,Asia-Pacific,Basic,Medium,2021-04-30 23:48:25
CUST-11957,Jarvis Inc,Small Business,Finance,Netherlands,Europe,Basic,Medium,2020-10-09 09:48:39
CUST-11958,"Rush, Webster and Clarke",Small Business,Healthcare,Netherlands,Europe,Basic,Medium,2024-01-07 03:15:27
CUST-11959,Hall-Hall,Enterprise,Education,United Kingdom,Europe,Premium,Large,2020-10-08 02:19:22
CUST-11960,Long LLC,Small Business,Technology,India,Asia-Pacific,Basic,Medium,2023-04-13 20:35:34
CUST-11961,Hahn-Phillips,Small Business,Logistics,Germany,Europe,Basic,Medium,2023-03-13 03:36:24
CUST-11962,Watson and Sons,Small Business,Logistics,Japan,Asia-Pacific,Basic,Small,2021-12-08 17:06:08
CUST-11963,Reyes and Sons,Small Business,Retail,Australia,Asia-Pacific,Premium,Medium,2024-10-01 19:05:45
CUST-11964,Brown-Burton,Small Business,Healthcare,Australia,Asia-Pacific,Basic,Small,2021-09-18 14:46:12
CUST-11965,Keller-Dougherty,Mid Market,Finance,Brazil,South America,Basic,Large,2020-12-30 05:48:54
CUST-11966,Mathews-Wall,Small Business,Telecommunications,United States,North America,Premium,Small,2020-06-10 13:59:30
CUST-11967,Cline PLC,Small Business,Telecommunications,Brazil,South America,Premium,Medium,2024-06-30 00:34:46
CUST-11968,Parker and Sons,Mid Market,Technology,Netherlands,Europe,Basic,Medium,2024-12-02 16:50:07
CUST-11969,Wagner Ltd,Small Business,Manufacturing,Germany,Europe,Premium,Small,2021-10-13 13:53:38
CUST-11970,"Peterson, Shepard and Wood",Small Business,Education,Netherlands,Europe,Basic,Small,2020-08-08 12:47:57
CUST-11971,Cole and Sons,Enterprise,Telecommunications,Germany,Europe,Premium,Large,2023-05-23 21:09:21
CUST-11972,Briggs LLC,Small Business,Manufacturing,France,Europe,Premium,Medium,2021-10-13 17:54:44
CUST-11973,Graham-Nguyen,Mid Market,Telecommunications,Brazil,South America,Premium,Large,2023-08-15 12:51:11
CUST-11974,"Pennington, Peterson and Patterson",Mid Market,Education,France,Europe,Premium,Medium,2024-12-25 05:43:07
CUST-11975,"Cordova, Gallagher and Walker",Mid Market,Technology,Germany,Europe,Basic,Large,2021-04-25 11:15:32
CUST-11976,Taylor-Moore,Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Medium,2024-09-28 01:49:20
CUST-11977,Melton-Thomas,Small Business,Technology,United States,North America,Premium,Medium,2022-04-04 23:44:39
CUST-11978,"Bowen, Dominguez and Fry",Small Business,Logistics,Canada,North America,Premium,Small,2024-08-07 17:49:40
CUST-11979,Jones-Guzman,Small Business,Retail,Brazil,South America,Premium,Medium,2023-05-04 03:03:00
CUST-11980,"Price, Patel and Harmon",Small Business,Education,India,Asia-Pacific,Basic,Small,2020-11-07 00:17:26
